screen_name,favorite_count,retweet_count,followers_count
HakunaMaDatacom,2,0,468
HakunaMaDatacom,1,1,468
HakunaMaDatacom,3,1,468
HakunaMaDatacom,1,1,468
HakunaMaDatacom,3,1,468
HakunaMaDatacom,1,1,468
TheresaWege,26,7,413
TheresaWege,24,4,413
TheresaWege,35,9,413
jtleek,31,5,21131
jtleek,149,26,21131
jtleek,96,46,21131
jtleek,54,34,21131
ManlyEpic,4,0,777
andreas_io,1,1,502
eamcvey,34,1,1217
eamcvey,21,21,1217
ElinWaring,6,3,834
ElinWaring,13,4,834
ElinWaring,6,1,834
ElinWaring,4,0,834
ElinWaring,62,21,834
ElinWaring,44,11,834
iqrahusan,1,0,573
iqrahusan,0,0,573
iprophage,0,1,1381
iprophage,0,0,1381
iprophage,2,1,1381
iprophage,10,1,1381
chrMongeau,64,13,542
chrMongeau,7,7,542
chrMongeau,6,6,542
chrMongeau,10,2,542
chrMongeau,28,16,542
chrMongeau,3,0,542
klarkkant,1,0,586
tikluganguly,1,4,646
tikluganguly,0,0,646
tikluganguly,1,0,646
tikluganguly,0,1,646
tikluganguly,1,1,646
tikluganguly,0,1,646
carlosTenisATP,1,3,924
semakaran,7,2,464
mdneuzerling,8,0,483
mdneuzerling,55,11,483
mdneuzerling,10,1,483
mdneuzerling,0,2,483
mdneuzerling,0,0,483
mdneuzerling,4,2,483
rlbarter,30,4,435
TinaLasisi,1,0,1937
PoisonEcology,3,0,546
nhcooper123,4,3,3173
nhcooper123,15,5,3173
nhcooper123,5,1,3173
nhcooper123,37,4,3173
nhcooper123,26,1,3173
nhcooper123,21,6,3173
nhcooper123,14,6,3173
nhcooper123,17,0,3173
Timcdlucas,8,5,787
Timcdlucas,3,1,787
PaulNaish78,1,0,10133
AlisonThaung,5,4,903
AlisonThaung,7,4,903
AlisonThaung,0,0,903
AlisonThaung,5,2,903
AlisonThaung,2,0,903
AlisonThaung,3,2,903
AlisonThaung,0,2,903
AlisonThaung,1,2,903
AlisonThaung,0,1,903
AlisonThaung,6,2,903
AlisonThaung,2,0,903
AlisonThaung,4,6,903
JidduAlexander,7,2,400
JidduAlexander,0,1,400
JidduAlexander,0,0,400
Fe_biologia,5,1,539
WeAreLogikk,7,6,12242
flyhendrixfly_,0,0,3715
flyhendrixfly_,2,0,3715
neocartocnrs,52,24,400
zjuul,2,2,1910
zjuul,14,3,1910
zjuul,1,1,1910
zjuul,1,1,1910
zjuul,1,0,1910
zjuul,5,4,1910
ChirpingPrimate,1,0,408
CollinVanBuren,10,2,1062
CollinVanBuren,0,0,1062
CollinVanBuren,3,0,1062
Miles_Ott,13,1,628
_juan_bernabe,3,0,463
pedro_jordano,12,3,2099
davidejansen,0,0,861
davidejansen,2,1,861
davidejansen,0,1,861
davidejansen,0,0,861
davidejansen,3,3,861
nadarkathiresh,0,0,441
nadarkathiresh,4,1,441
nadarkathiresh,8,10,441
nadarkathiresh,0,3,441
nadarkathiresh,7,9,441
nadarkathiresh,0,0,441
nadarkathiresh,0,0,441
nadarkathiresh,0,0,441
nadarkathiresh,1,0,441
nadarkathiresh,0,1,441
nadarkathiresh,4,6,441
nadarkathiresh,0,0,441
nadarkathiresh,0,0,441
tomhouslay,27,2,4206
tomhouslay,6,1,4206
tomhouslay,3,1,4206
tomhouslay,3,4,4206
MarkScherz,35,1,3373
MarkScherz,9,1,3373
MarkScherz,7,0,3373
Lee_FG,11,0,511
Lee_FG,9,0,511
TheMelton,2,0,630
BeckSamBar,0,0,2490
mcmoots,1,0,847
ceciliadolago,0,0,993
tdoyon,0,0,942
tdoyon,0,0,942
tdoyon,0,1,942
tdoyon,1,1,942
tdoyon,0,0,942
tdoyon,0,1,942
HappsHealthHome,0,2,2473
shakoat,38,28,3230
shakoat,10,7,3230
shakoat,1,1,3230
AtlasCoached,9,8,711
SSI_Innovations,1,2,3666
PrabhaGana,3,3,3883
PrabhaGana,0,1,3883
PrabhaGana,14,19,3883
MrMeritology,7,0,2430
Vilynx,6,3,3545
Vilynx,7,11,3545
Vilynx,7,4,3545
djvanness,1,0,1956
djvanness,7,3,1956
djvanness,0,1,1956
KevinReuning,0,0,1328
GGranath,1,0,401
RLadiesLdnOnt,2,0,446
RLadiesLdnOnt,10,3,446
RLadiesLdnOnt,3,1,446
RLadiesLdnOnt,3,4,446
erimbau,0,0,2444
EarthObserved,9,2,3029
EarthObserved,25,14,3029
EarthObserved,1,1,3029
EarthObserved,12,1,3029
EarthObserved,5,4,3029
EarthObserved,21,3,3029
EarthObserved,1,1,3029
CarmeloFruciano,1,0,433
CarmeloFruciano,1,2,433
FirstLink_bdx,3,3,1017
GriffinFtbl,0,0,872
datentaeterin,21,0,2588
datentaeterin,30,10,2588
datentaeterin,29,9,2588
datentaeterin,2,1,2588
datentaeterin,6,0,2588
DataInsightDan,0,0,4423
DataInsightDan,0,0,4423
DataInsightDan,0,0,4423
RLadiesRemote,5,4,1205
RLadiesRemote,3,2,1205
RLadiesRemote,12,5,1205
RLadiesRemote,4,4,1205
RLadiesRemote,4,1,1205
RLadiesRemote,4,1,1205
RLadiesRemote,20,8,1205
RLadiesRemote,11,8,1205
RLadiesRemote,0,1,1205
RLadiesRemote,23,6,1205
RLadiesRemote,20,9,1205
RLadiesRemote,3,2,1205
RLadiesRemote,8,3,1205
RLadiesRemote,8,3,1205
RLadiesRemote,7,4,1205
RLadiesRemote,3,1,1205
RLadiesRemote,7,3,1205
RLadiesRemote,6,2,1205
RLadiesRemote,12,8,1205
RLadiesRemote,2,2,1205
RLadiesRemote,20,12,1205
RLadiesRemote,12,5,1205
RLadiesRemote,10,7,1205
RLadiesRemote,49,30,1205
RLadiesRemote,9,1,1205
RLadiesRemote,22,12,1205
RLadiesRemote,26,8,1205
RLadiesRemote,19,6,1205
RLadiesRemote,33,15,1205
RLadiesRemote,41,20,1205
RLadiesRemote,15,10,1205
RLadiesRemote,7,3,1205
RLadiesRemote,10,2,1205
RLadiesRemote,53,5,1205
RLadiesRemote,15,13,1205
RLadiesRemote,14,3,1205
RLadiesRemote,8,4,1205
RLadiesRemote,2,1,1205
RLadiesRemote,4,1,1205
RLadiesRemote,12,4,1205
Auual,34,34,2416
cercopithekevin,11,0,528
cercopithekevin,21,2,528
lewenburg,3,0,806
manavdas,0,1,1503
TAlexPerkins,5,0,1059
david_body,4,1,589
david_body,4,3,589
david_body,6,2,589
SportPerfSciR,52,15,6739
aliocohen,2,1,736
chrisoldcorn,0,1,2547
chrisoldcorn,0,1,2547
chrisoldcorn,0,1,2547
chrisoldcorn,0,1,2547
chrisoldcorn,0,1,2547
chrisoldcorn,0,1,2547
BenLiebeskind,0,0,415
postoff25,1,1,7884
postoff25,1,0,7884
postoff25,0,1,7884
postoff25,3,4,7884
colemanrharris,2,0,413
colemanrharris,5,1,413
securityblvd,0,0,2749
DataSci_Ireland,2,2,2448
hilaryarobbins,3,4,500
hilaryarobbins,2,1,500
DrCuriosity,8,1,825
ResearchBookCo,0,0,658
manenbu,3,0,1117
LukeMorris,0,0,1382
grssnbchr,0,1,2762
grssnbchr,3,0,2762
grssnbchr,1,1,2762
grssnbchr,15,6,2762
grssnbchr,6,0,2762
grssnbchr,25,4,2762
grssnbchr,21,9,2762
grssnbchr,14,13,2762
grssnbchr,16,8,2762
rdpeng,43,3,34692
rdpeng,8,0,34692
rdpeng,153,46,34692
PeterFWeis,3,0,7570
conjugateprior,3,1,1319
conjugateprior,31,8,1319
conjugateprior,3,0,1319
conjugateprior,27,8,1319
conjugateprior,9,6,1319
conjugateprior,27,2,1319
conjugateprior,1,1,1319
conjugateprior,2,0,1319
conjugateprior,6,2,1319
conjugateprior,2,0,1319
conjugateprior,34,5,1319
conjugateprior,8,1,1319
conjugateprior,1,0,1319
conjugateprior,5,2,1319
conjugateprior,0,1,1319
conjugateprior,1,1,1319
bipr,7,0,815
jbono,0,0,445
KarlLamothe,2,1,525
KarlLamothe,6,2,525
KarlLamothe,1,0,525
KarlLamothe,0,0,525
matt_blackwell,12,1,6309
chemstateric,1,0,715
chemstateric,4,0,715
chemstateric,1,0,715
chemstateric,7,2,715
giorapac,0,0,950
giorapac,4,1,950
giorapac,1,4,950
giorapac,26,5,950
giorapac,93,58,950
giorapac,9,5,950
jiminy_crist,38,14,469
jiminy_crist,64,24,469
mitchdata,1,0,3030
mitchdata,0,0,3030
FrancescaLaros1,6,3,487
FrancescaLaros1,2,0,487
FrancescaLaros1,1,1,487
Sorenson_Impact,8,2,2073
janani137,10,1,474
janani137,2,0,474
janani137,2,2,474
janani137,5,2,474
janani137,16,14,474
janani137,20,6,474
le_comber,21,13,924
le_comber,4,1,924
le_comber,7,7,924
IanAGutierrez,1,0,1700
IanAGutierrez,1,1,1700
IanAGutierrez,3,2,1700
IanAGutierrez,6,4,1700
IanAGutierrez,1,1,1700
p_barbera,21,4,3688
p_barbera,61,20,3688
p_barbera,25,4,3688
marcossalas1,1,0,1181
_Sali,4,3,1593
_Sali,2,1,1593
_Sali,1,1,1593
_Sali,3,5,1593
mksutel,2,1,489
mksutel,1,2,489
mksutel,1,4,489
mksutel,0,0,489
mksutel,0,0,489
mksutel,0,0,489
mksutel,2,0,489
mksutel,0,0,489
oluskayacan,1,3,2960
shanemeister1,1,0,558
shanemeister1,4,1,558
chapdoc1,24,9,1141
chapdoc1,4,2,1141
printingsaujana,0,1,3240
office_ecom,8,8,1193
bionicturtle,4,1,3215
bionicturtle,1,0,3215
cocorozasi_net,0,0,1805
CytByk,0,0,5965
okaby,0,0,6684
Artexotica,0,1,1066
infrahumano,1,0,5960
infrahumano,1,0,5960
UBCDrBenCh,3,1,457
AMtwo,4,0,1982
Seekandfind,0,0,2824
CSHoggard,0,1,1808
CSHoggard,18,0,1808
CSHoggard,6,0,1808
CSHoggard,10,1,1808
CSHoggard,11,2,1808
CSHoggard,3,0,1808
SpaceApps,11,8,17928
SpaceApps,5,5,17928
JFBonnefon,4,0,1562
EugeneDayDSc,1,1,450
SecurityNews,0,0,713
SecurityNews,0,0,713
SecurityNews,0,0,713
SecurityNews,0,0,713
fgilardi,0,0,2858
ephette,5,7,1381
ephette,1,2,1381
paesibassi,2,1,968
pdalgd,115,66,851
pdalgd,71,36,851
pdalgd,4,0,851
pdalgd,34,24,851
pdalgd,11,3,851
cipherstorm,0,0,1710
cipherstorm,1,0,1710
cipherstorm,1,0,1710
mcxfrank,14,1,5658
mcxfrank,45,8,5658
PatricioFlynn,5,3,840
osairisali,1,1,671
g_r_richardson,16,24,435
TheBuzzFactoree,0,0,4055
gpooc,0,0,623
tek_keller,0,0,760
tek_keller,9,5,760
tek_keller,0,1,760
sawsharkman,1,0,739
JoshuaMBlank,0,0,454
JoshuaMBlank,0,0,454
jalnichols,1,0,4890
tyleransom,306,62,636
clavitolo,0,0,727
clavitolo,13,8,727
clavitolo,18,9,727
clavitolo,8,8,727
clavitolo,9,3,727
clavitolo,4,3,727
clavitolo,5,2,727
clavitolo,27,11,727
clavitolo,7,3,727
clavitolo,4,1,727
PHuenermund,7,5,1222
PHuenermund,61,14,1222
PHuenermund,6,0,1222
sandakano,2,0,1150
sandakano,0,0,1150
oh_that_crab,0,0,4913
Bielsaciple,0,0,3355
ProfJamesCurran,12,2,457
ProfJamesCurran,1,0,457
mgicovi,1,1,480
mgicovi,0,0,480
kylejasmin,23,7,2849
alyb_batgirl,2,0,2897
alyb_batgirl,0,2,2897
alyb_batgirl,9,0,2897
alyb_batgirl,1,2,2897
alyb_batgirl,0,0,2897
alyb_batgirl,1,0,2897
alyb_batgirl,1,1,2897
ScootJD,2,1,2179
lukkyjay,2,1,1186
lukkyjay,1,0,1186
lukkyjay,1,1,1186
ke_marshall,1,1,698
KTInvasion,1,1,1666
KTInvasion,0,2,1666
DanielKayHertz,3,1,7016
RowzReport,1,0,3152
BeaCurious,7,1,1060
BeaCurious,54,6,1060
BeaCurious,129,23,1060
BeaCurious,3,1,1060
BeaCurious,5,2,1060
BeaCurious,4,1,1060
BeaCurious,4,1,1060
BeaCurious,5,1,1060
BeaCurious,9,4,1060
BeaCurious,7,2,1060
DataScienceFest,6,5,5853
DataScienceFest,3,0,5853
DataScienceFest,2,0,5853
BodoWinter,80,28,1776
BodoWinter,46,19,1776
BodoWinter,2,1,1776
BodoWinter,60,16,1776
BodoWinter,2,1,1776
BodoWinter,46,19,1776
BodoWinter,26,3,1776
padpadpadpad,8,2,742
padpadpadpad,3,1,742
padpadpadpad,12,2,742
sarahkmels,4,0,1207
nlj,16,4,1713
nlj,2,1,1713
nlj,37,2,1713
nlj,4,3,1713
nlj,0,0,1713
nlj,1,1,1713
nlj,1,0,1713
nlj,3,0,1713
nlj,5,2,1713
nlj,29,9,1713
nlj,0,1,1713
nlj,6,2,1713
nlj,1,1,1713
nlj,33,7,1713
nlj,1,1,1713
nlj,1,1,1713
nlj,0,1,1713
nlj,19,9,1713
nlj,20,4,1713
nlj,4,0,1713
nlj,14,2,1713
nlj,2,0,1713
Matt_Craddock,74,27,2045
ciprianstats,37,17,503
ciprianstats,5,1,503
ciprianstats,39,16,503
ciprianstats,18,11,503
emilysdarling,10,5,5855
emilysdarling,2,1,5855
stephspiel,16,0,615
stephspiel,0,1,615
stephspiel,4,1,615
stephspiel,71,25,615
MCandC,1,2,783
triciaaung,4,3,462
prasannalaldas,14,12,643
theoni_p,5,2,926
theoni_p,21,7,926
HoogvlietsR,1,1,1023
HoogvlietsR,1,1,1023
HoogvlietsR,2,0,1023
CryptoGoal,1,0,5246
CryptoGoal,6,5,5246
CryptoGoal,1,1,5246
GlobalPHObserv,2,2,2112
GlobalPHObserv,2,2,2112
martinfowler,307,105,254870
C_C_Ioannou,0,1,1088
SunitJain,0,1,436
methodsMcr,0,2,3861
methodsMcr,5,2,3861
methodsMcr,0,2,3861
joe_mulberry,0,0,1084
sjgknight,5,1,1467
sjgknight,7,2,1467
sjgknight,2,1,1467
k_doten,28,3,402
k_doten,5,1,402
k_doten,11,3,402
k_doten,1,0,402
LMSegui,2,1,625
LMSegui,13,1,625
LMSegui,4,1,625
carolynjewers,12,5,554
janzilinsky,1,2,5327
janzilinsky,2,1,5327
mikaelrousson,3,0,492
mikaelrousson,1,0,492
smithjd,1,1,970
smithjd,18,12,970
smithjd,0,1,970
smithjd,9,4,970
smithjd,3,3,970
smithjd,3,0,970
smithjd,0,0,970
JLieb01,1,1,638
sconvers,0,1,419
sconvers,0,0,419
sconvers,1,1,419
anchorage40,2,4,1186
anchorage40,1,0,1186
AmFisheriesSoc,1,1,8150
londonaesthetik,4,1,592
londonaesthetik,5,0,592
londonaesthetik,0,0,592
londonaesthetik,1,0,592
londonaesthetik,48,7,592
londonaesthetik,1,0,592
londonaesthetik,1,1,592
londonaesthetik,12,0,592
londonaesthetik,11,1,592
londonaesthetik,18,1,592
londonaesthetik,11,3,592
londonaesthetik,1,1,592
SoyForestal,1,1,2784
MMElHussieni,0,1,436
MMElHussieni,4,2,436
MMElHussieni,0,0,436
MMElHussieni,1,0,436
MMElHussieni,2,3,436
MMElHussieni,0,1,436
MMElHussieni,1,2,436
compbiologist,8,1,598
zoologistjones,4,2,578
DarrenKoppel,49,13,1052
No185686508,0,1,1094
AmirSariaslan,2,2,10353
AmirSariaslan,11,2,10353
AmirSariaslan,27,3,10353
AmirSariaslan,26,0,10353
AmirSariaslan,13,3,10353
AmirSariaslan,37,10,10353
AmirSariaslan,1,1,10353
AmirSariaslan,2,0,10353
AmirSariaslan,26,2,10353
AmirSariaslan,24,4,10353
AmirSariaslan,3,1,10353
AmirSariaslan,6,0,10353
AmirSariaslan,3,3,10353
TGuillerme,24,14,896
TGuillerme,51,25,896
JChrisPires,6,1,9122
BioMickWatson,362,44,17465
Godskid_CFC,0,1,1304
Godskid_CFC,0,1,1304
elpidiofilho,11,5,1137
elpidiofilho,9,1,1137
elpidiofilho,1,0,1137
codefordurham,3,2,794
SpinyDag,1,1,2632
SpinyDag,0,2,2632
SpinyDag,11,3,2632
SpinyDag,4,2,2632
mushfiqweb,1,1,1346
mushfiqweb,0,0,1346
mushfiqweb,0,0,1346
mushfiqweb,3,2,1346
tim_morrissey,1,1,584
RemiGau,2,1,1037
YoungForesters,2,3,2968
YoungForesters,2,5,2968
GenMedX,1,0,5630
fusaroli,1,2,1969
fusaroli,0,1,1969
dr_jay_a,0,1,701
KayokoShioda,5,4,2588
ShaolinData,0,0,421
ShaolinData,0,0,421
ShaolinData,1,0,421
ShaolinData,0,0,421
ShaolinData,1,0,421
ShaolinData,0,0,421
ShaolinData,0,0,421
ShaolinData,0,0,421
ShaolinData,0,0,421
ShaolinData,0,0,421
ShaolinData,0,0,421
ShaolinData,0,0,421
ShaolinData,0,0,421
ShaolinData,0,0,421
ShaolinData,0,0,421
raamana_,1,2,1541
tkb,170,1,9796
tkb,186,142,9796
KristyofMI,19,1,534
r_medicine,18,9,462
r_medicine,18,13,462
r_medicine,4,3,462
r_medicine,35,17,462
r_medicine,2,1,462
r_medicine,25,9,462
r_medicine,6,4,462
r_medicine,3,2,462
r_medicine,7,2,462
r_medicine,4,4,462
r_medicine,91,45,462
r_medicine,77,50,462
r_medicine,7,6,462
katitarian,2,1,1312
KivaOken,5,4,463
luke_nelso,3,1,535
johnfemol,1,1,639
victoria_holt,0,1,1174
DataLion_EN,2,2,420
DataLion_EN,10,2,420
michalovamichle,2,1,507
Jess_n1,16,11,977
aleksandrana,3,1,745
Maude_LL,2,1,493
slendrmeans,2,1,464
YwanVanLoon,4,0,4421
hfmuehleisen,14,7,714
hfmuehleisen,8,7,714
hfmuehleisen,3,1,714
hfmuehleisen,12,8,714
hfmuehleisen,18,5,714
hfmuehleisen,36,17,714
hfmuehleisen,34,8,714
hfmuehleisen,132,36,714
hfmuehleisen,11,4,714
hfmuehleisen,16,2,714
fcojlanda,9,5,432
emhrt_,5,1,2555
epistatistic,10,6,814
epistatistic,2,3,814
epistatistic,10,1,814
epistatistic,4,2,814
rumschsl,1,1,543
rumschsl,16,1,543
GitongaMuriungi,6,2,12746
theRcast,12,3,817
theRcast,5,2,817
theRcast,6,1,817
theRcast,7,3,817
theRcast,75,33,817
Ella_Peltonen,18,5,801
brennawalks,6,1,2783
nodexl,8,7,7962
nodexl,4,7,7962
pausempere,0,5,434
meharpsingh,0,1,621
alexw_davis,6,1,778
Denironyx,4,1,503
Denironyx,22,4,503
Denironyx,0,0,503
Denironyx,27,5,503
Denironyx,66,21,503
Denironyx,16,0,503
Denironyx,7,3,503
Denironyx,18,2,503
Denironyx,11,2,503
Denironyx,10,1,503
Denironyx,19,5,503
Denironyx,33,6,503
Denironyx,4,0,503
ADAlthousePhD,25,2,2924
ADAlthousePhD,0,0,2924
ADAlthousePhD,10,0,2924
davidfayon,1,1,661
MattBoisgontier,1,1,709
MattBoisgontier,1,1,709
MattBoisgontier,5,2,709
HeyRamani,0,1,863
HeyRamani,0,1,863
HeyRamani,0,0,863
HeyRamani,0,0,863
CatMYoung,15,2,898
CatMYoung,1,0,898
CatMYoung,2,1,898
viaCedar,9,3,852
slbergquist,3,5,464
ptobarra,1,4,751
ptobarra,0,1,751
theCUBE,2,2,12225
theCUBE,1,2,12225
theCUBE,1,2,12225
theCUBE,1,3,12225
diversifytechco,1,1,622
mlcrunch,2,2,2245
mlcrunch,5,2,2245
2twitme,5,2,876
kellieotto,6,2,462
cbpuschmann,139,60,2354
larnsce,1,0,1193
larnsce,2,1,1193
larnsce,0,1,1193
larnsce,0,1,1193
larnsce,1,1,1193
larnsce,0,1,1193
larnsce,5,2,1193
larnsce,1,1,1193
MultoGhost,3,2,430
Edward_Morgan,1,1,569
lepublikateur,1,2,1413
DJNeri9,16,1,624
MakeItOurBiz,0,1,1191
ChangeonsLeJeu,4,3,3283
ChangeonsLeJeu,0,0,3283
ChangeonsLeJeu,2,0,3283
h2_Lo,1,1,534
BiCDaS,5,4,431
CEGrueber,7,2,922
geoffjentry,0,1,720
geoffjentry,2,1,720
geoffjentry,3,1,720
geoffjentry,2,1,720
geoffjentry,0,0,720
geoffjentry,0,1,720
geoffjentry,12,3,720
geoffjentry,7,0,720
geoffjentry,0,0,720
dsilvadeepal,4,4,534
dsilvadeepal,0,0,534
dsilvadeepal,1,2,534
dsilvadeepal,1,1,534
dsilvadeepal,1,2,534
dsilvadeepal,2,2,534
dsilvadeepal,2,1,534
dsilvadeepal,15,3,534
dsilvadeepal,16,5,534
dsilvadeepal,108,24,534
dsilvadeepal,5,0,534
dsilvadeepal,8,6,534
dsilvadeepal,26,6,534
dsilvadeepal,2,1,534
dsilvadeepal,2,1,534
dsilvadeepal,4,8,534
dsilvadeepal,4,2,534
dsilvadeepal,1,5,534
dsilvadeepal,21,6,534
dsilvadeepal,3,3,534
dsilvadeepal,5,4,534
dsilvadeepal,1,2,534
sbourgenforcer,2,0,725
JamesSteeleII,0,1,2476
kirk3gaard,9,10,639
kirk3gaard,29,25,639
kirk3gaard,1,0,639
mattmayo13,7,5,5179
mattmayo13,5,0,5179
mattmayo13,110,59,5179
lgreski,2,2,1375
lgreski,1,2,1375
lgreski,0,0,1375
lgreski,1,1,1375
lgreski,0,1,1375
lgreski,1,1,1375
lgreski,2,1,1375
lgreski,1,1,1375
lgreski,2,1,1375
lgreski,0,1,1375
lgreski,0,0,1375
lgreski,2,1,1375
lgreski,0,0,1375
lgreski,3,1,1375
lgreski,0,0,1375
camilin001,1,1,525
krstoffr,75,31,3084
krstoffr,10,4,3084
krstoffr,23,9,3084
krstoffr,14,8,3084
JesseOPiburn,0,0,1246
JesseOPiburn,0,0,1246
JesseOPiburn,4,3,1246
JesseOPiburn,1,0,1246
JesseOPiburn,1,0,1246
JesseOPiburn,1,1,1246
JesseOPiburn,2,0,1246
timriffe1,51,4,787
timriffe1,85,35,787
ResearcHersCode,5,5,622
IrishTechEvents,1,2,2308
IrishTechEvents,3,2,2308
IrishTechEvents,0,0,2308
IrishTechEvents,0,1,2308
IrishTechEvents,0,2,2308
IrishTechEvents,0,0,2308
IrishTechEvents,0,3,2308
EveryTeam_Mark,0,0,3429
EveryTeam_Mark,0,0,3429
EveryTeam_Mark,0,0,3429
EveryTeam_Mark,0,0,3429
EveryTeam_Mark,0,0,3429
EveryTeam_Mark,0,0,3429
EveryTeam_Mark,0,0,3429
AguitaDeCocoo,0,2,505
Beepuluv,0,0,937
alexandra_em,13,5,405
NickDoesData,4,3,649
NickDoesData,105,17,649
JoydeepMookerje,2,6,1177
amandalbradford,10,1,548
GustavoErnestoM,0,0,515
socialdevrabbit,2,1,576
socialdevrabbit,1,1,576
socialdevrabbit,1,1,576
socialdevrabbit,0,0,576
socialdevrabbit,0,1,576
socialdevrabbit,2,2,576
socialdevrabbit,4,2,576
socialdevrabbit,1,1,576
socialdevrabbit,0,0,576
socialdevrabbit,1,1,576
socialdevrabbit,3,2,576
socialdevrabbit,1,4,576
socialdevrabbit,1,0,576
socialdevrabbit,2,1,576
JasonWilliamsNY,4,0,2202
JasonWilliamsNY,4,3,2202
JasonWilliamsNY,27,2,2202
JasonWilliamsNY,57,4,2202
JasonWilliamsNY,0,0,2202
JasonWilliamsNY,0,1,2202
JasonWilliamsNY,23,4,2202
JasonWilliamsNY,0,1,2202
thomasflaherty,4,1,531
thomasflaherty,3,1,531
SaudenoBR,108,16,1651
AriBFriedman,1,1,2010
AriBFriedman,1,0,2010
carlosestevez_,10,1,1314
carlosestevez_,1,0,1314
RebeccaGelding,6,1,1815
SupplyChainM,7,5,2666
SupplyChainM,3,2,2666
SupplyChainM,6,7,2666
unfitforpurpose,0,0,2376
unfitforpurpose,1,0,2376
unfitforpurpose,0,0,2376
balders93,0,0,1361
presidual,3,0,14851
presidual,0,0,14851
presidual,1,1,14851
presidual,20,5,14851
presidual,0,0,14851
presidual,1,0,14851
SMandPPodcast,17,6,1147
danijara1,0,0,487
danijara1,0,0,487
davidpreece12,0,0,35109
davidpreece12,0,0,35109
GuillaumeTassel,0,1,756
fire_ecologist,0,1,1126
DD_FaFa_,0,2,24454
fsmontenegro,4,2,1781
fsmontenegro,1,2,1781
fsmontenegro,5,1,1781
DrJMLuther,1,0,1024
DrJMLuther,12,4,1024
DrJMLuther,0,1,1024
DrJMLuther,1,0,1024
kumarhk,1,1,663
ErkanAYAN2013,3,8,4338
DrDeclanORegan,2,1,567
DrDeclanORegan,4,1,567
archonsec,1,1,1889
varunvarghese,1,1,578
i_314,0,1,1410
i_314,1,1,1410
i_314,11,6,1410
i_314,3,4,1410
i_314,11,3,1410
i_314,1,0,1410
i_314,4,2,1410
i_314,8,4,1410
i_314,0,2,1410
i_314,3,1,1410
SportsSuperTips,11,24,1602
AzizNazhaMD,3,7,1718
AzizNazhaMD,2,6,1718
AzizNazhaMD,2,1,1718
JillianReganMPH,2,0,2235
JillianReganMPH,1,0,2235
JillianReganMPH,0,1,2235
JillianReganMPH,1,1,2235
JillianReganMPH,7,1,2235
JillianReganMPH,2,0,2235
JillianReganMPH,1,1,2235
JillianReganMPH,1,1,2235
JillianReganMPH,1,0,2235
JillianReganMPH,0,1,2235
JillianReganMPH,1,1,2235
JillianReganMPH,2,0,2235
JillianReganMPH,1,1,2235
JillianReganMPH,3,1,2235
JillianReganMPH,2,0,2235
JillianReganMPH,4,2,2235
JillianReganMPH,2,2,2235
JillianReganMPH,1,0,2235
JillianReganMPH,1,1,2235
JillianReganMPH,4,3,2235
JillianReganMPH,2,2,2235
JillianReganMPH,5,0,2235
JillianReganMPH,2,0,2235
JillianReganMPH,1,0,2235
JillianReganMPH,1,1,2235
JillianReganMPH,2,3,2235
JillianReganMPH,3,0,2235
JillianReganMPH,1,1,2235
JillianReganMPH,1,0,2235
JillianReganMPH,1,1,2235
JillianReganMPH,1,1,2235
JillianReganMPH,5,0,2235
JillianReganMPH,6,1,2235
JillianReganMPH,6,4,2235
JillianReganMPH,2,0,2235
DanRosenheck,4,2,3736
paulwoodsphoto,0,1,541
clinicaldatahub,1,2,407
clinicaldatahub,3,2,407
tweetertaylor,3,2,496
tweetertaylor,8,1,496
tweetertaylor,1,1,496
tweetertaylor,6,1,496
tweetertaylor,2,1,496
tweetertaylor,3,1,496
tweetertaylor,3,3,496
tweetertaylor,2,0,496
tweetertaylor,4,0,496
tweetertaylor,0,0,496
tweetertaylor,4,1,496
tweetertaylor,4,0,496
multivac42,5,5,975
h_lafragette,1,1,412
beccanock,19,5,605
careyjans,1,1,659
redouad,165,66,2975
redouad,1,0,2975
redouad,0,0,2975
redouad,553,197,2975
redouad,2,1,2975
redouad,3,2,2975
ProQuesAsker,2,1,2354
ProQuesAsker,7,1,2354
ProQuesAsker,1,0,2354
ProQuesAsker,4,0,2354
ProQuesAsker,26,2,2354
YaleSportsGroup,3,2,2054
YaleSportsGroup,9,2,2054
YaleSportsGroup,18,7,2054
YaleSportsGroup,5,2,2054
YaleSportsGroup,20,9,2054
marco_morales,5,4,1439
SgtSaltnPeppa,26,8,1047
kristenobacter,2,2,2605
kristenobacter,7,0,2605
kristenobacter,7,0,2605
kristenobacter,8,3,2605
jenylamb,1,1,1837
fossilosophy,8,6,1170
fossilosophy,5,0,1170
fossilosophy,1,0,1170
fossilosophy,2,1,1170
fossilosophy,6,3,1170
fossilosophy,6,7,1170
johnjanuszczak,0,1,1175
johnjanuszczak,2,1,1175
johnjanuszczak,0,1,1175
johnjanuszczak,0,0,1175
johnjanuszczak,0,2,1175
johnjanuszczak,0,1,1175
johnjanuszczak,0,1,1175
johnjanuszczak,1,0,1175
johnjanuszczak,5,4,1175
johnjanuszczak,1,0,1175
AhmedAAKhalil,0,1,927
AhmedAAKhalil,1,1,927
monikaturyna,1,1,1885
CaAl,1,0,2999
CaAl,65,13,2999
CaAl,6,2,2999
inteliment,6,7,1308
inteliment,8,20,1308
MichaelR21,5,1,485
DonskerClass,9,2,464
